conf_mouse.y,vase_color,end_thanks.started,relevent,surprise_irrelavent_mouse.leftButton,mouse_random.time,mouse_random.midButton,confidence_question.stopped,__participant,response_box_trial.stopped,responce_box_train.started,trial_mouse.time,trial_mouse.leftButton,mouse_random.clicked_name,relevant_object,train.started,surprise_loop.ran,surprise_relavent_mouse.clicked_name,response_box_trial.started,surprise_irrelavent_mouse.rightButton,flower_color,trial_mouse.corr,mouse_random.corr,done_read_finish_train.keys,surprise_irrelavent_mouse.y,surprise_irrelavent_mouse.x,language,conf_mouse.midButton,conf_mouse_irrellevant.y,surprise.stopped,response_box_relavent_surprise.stopped,conf_mouse.clicked_name,instructions.started,__session,responce_box_train.stopped,trials.thisIndex,done_read_finish_train.duration,conf_mouse_irrellevant.leftButton,trial_mouse.y,instructions.stopped,surprise_loop.thisIndex,surprise_relavent_mouse.corr,frameRate,conf_mouse_irrellevant.clicked_name,trials.thisTrialN,mouse_random.y,surprise_irrelavent_mouse.clicked_name,surprise_relavent_mouse.rightButton,training.thisN,trial_mouse.rightButton,confidence_question.started,conf_mouse_irrellevant.x,training.thisTrialN,training.ran,surprise_relavent_mouse.time,trial_mouse.midButton,mouse_random.rightButton,trials.ran,conf_mouse_irrellevant.midButton,__datetime,train_mouse.midButton,done_read_finish_train.rt,random_task.started,conf_mouse.leftButton,surprise_loop.thisN,finish_train.stopped,participant,mouse_random.x,train_mouse.time,conf_mouse.x,random_task.stopped,surprise_loop.thisRepN,surprise.started,trials.thisN,pot_duration,confidence_in_irrelavent.stopped,trials.thisRepN,prolific_id,training.thisIndex,wrong_answer_train.started,trial_mouse.x,surprise_loop.thisTrialN,training.thisRepN,psychopyVersion,train_mouse.corr,OS,train_mouse.leftButton,expName,surprise_irrelavent_mouse.midButton,pot_image_file,finish_train.started,conf_mouse_irrellevant.time,surprise_relavent_mouse.x,conf_mouse.rightButton,trial.started,conf_mouse.time,ori,surprise_irrelavent_mouse.time,trial.stopped,response_box_relavent_surprise.started,surprise_relavent_mouse.y,response_box_surprise.stopped,train_mouse.rightButton,surprise_relavent_mouse.midButton,irrelevent_surprise,confidence_in_irrelavent.started,date,train_mouse.clicked_name,response_box_surprise.started,surprise_relavent,trial_mouse.clicked_name,__experimentName,conf_mouse_irrellevant.rightButton,relevent_train,train_mouse.x,surprise_irrelavent_mouse.corr,end_thanks.stopped,train_mouse.y,surprise_relavent_mouse.leftButton,mouse_random.leftButton,train.stopped,wrong_answer_train.stopped
﻿[-118],green,,poly_1,,[],[],130.2942,804309,129.6953,,[0.4657000000029825],[1],[],vase,,,,129.2291,,yellow,[1],[],,,,English,[0],,,,"[""Memory"",""Memory""]",,SESSION,,11,,,[-118],,,,59.88023952,,38,[],,,,[0],129.6955,,,,,[0],[],1,,2025-05-05_12h09.22.676,,,129.2286,[1],,,804309,[],,[-54],129.2288,,,38,1,,0,5d8cef3c28e183001a335ab0,,,[-54],,,2024.2.4,,Win32,,test3103025,,resources/pots/yellow_green.jpg,,,,[0],127.2373,[0.598099999994048],180,,129.2285,,,,,,poly_1_surprise,,2025-05-05_12h10.23.553,,,poly_1_surprise_relavent,"[""poly_1"",""poly_1""]",rotating_iia,,poly_1_train,,,,,,[],,
﻿[],orange,,poly_0,,[],[],132.7202,804309,132.7197,,[0.42679999999703],[1],[],vase,,,,132.2925,,yellow,[1],[],,,,English,[],,,,[],,SESSION,,26,,,[-111],,,,59.88023952,,39,[],,,,[0],132.7198,,,,,[0],[],1,,2025-05-05_12h09.22.676,,,132.292,[],,,804309,[],,[],132.2922,,,39,1,,0,5d8cef3c28e183001a335ab0,,,[-297],,,2024.2.4,,Win32,,test3103025,,resources/pots/yellow_orange.jpg,,,,[],130.2959,[],135,,132.292,,,,,,poly_0_surprise,,2025-05-05_12h10.23.553,,,poly_1_surprise_relavent,"[""poly_0"",""poly_0""]",rotating_iia,,poly_0_train,,,,,,[],,
﻿[],orange,,poly_0,,[],[],135.1326,804309,135.1322,,[0.41329999999700817],[1],[],vase,,,,134.7187,,green,[1],[],,,,English,[],,,,[],,SESSION,,38,,,[-101],,,,59.88023952,,40,[],,,,[0],135.1323,,,,,[0],[],1,,2025-05-05_12h09.22.676,,,134.7177,[],,,804309,[],,[],134.7182,,,40,1,,0,5d8cef3c28e183001a335ab0,,,[-277],,,2024.2.4,,Win32,,test3103025,,resources/pots/green_orange.jpg,,,,[],132.722,[],45,,134.7175,,,,,,poly_0_surprise,,2025-05-05_12h10.23.553,,,poly_3_surprise_relavent,"[""poly_0"",""poly_0""]",rotating_iia,,poly_0_train,,,,,,[],,
﻿[],green,,poly_1,,[],[],138.004,804309,138.0035,,[0.8729999999999905],[1],[],vase,,,,137.1303,,lightblue,[1],[],,,,English,[],,,,[],,SESSION,,1,,,[-97],,,,59.88023952,,41,[],,,,[0],138.0037,,,,,[0],[],1,,2025-05-05_12h09.22.676,,,137.13,[],,,804309,[],,[],137.1301,,,41,1,,0,5d8cef3c28e183001a335ab0,,,[-96],,,2024.2.4,,Win32,,test3103025,,resources/pots/lightblue_green.jpg,,,,[],135.1334,[],135,,137.13,,,,,,poly_1_surprise,,2025-05-05_12h10.23.553,,,poly_2_surprise_relavent,"[""poly_1"",""poly_1""]",rotating_iia,,poly_1_train,,,,,,[],,
﻿,green,,poly_0,[1],,,,804309,,,,,,flower,,1,"[""poly_1_surprise_relavent"",""poly_1_surprise_relavent""]",,[0],red,,,,[-113],[-78],English,,[-121],140.102,144.9466,,,SESSION,,,,[1],,,0,[1],59.88023952,"[""Guess"",""Guess""]",,,"[""poly_1_surprise"",""poly_1_surprise""]",[0],,,,[-268],,,[1.6759999999999877],,,,[0],2025-05-05_12h09.22.676,,,,,0,,804309,,,,,0,138.1047,,1,146.7796,,5d8cef3c28e183001a335ab0,,,,0,,2024.2.4,,Win32,,test3103025,[0],resources/pots/red_green.jpg,,[1.8296999999880939],[-73],,,,315,[3.162300000011925],,143.2669,[-117],143.2659,,[0],poly_0_surprise,144.9471,2025-05-05_12h10.23.553,,140.1029,poly_1_surprise_relavent,,rotating_iia,[0],poly_0_train,,[0],,,[1],,,
﻿,purple,,poly_3,[1],,,,804309,,,,,,flower,,1,"[""poly_1_surprise_relavent"",""poly_1_surprise_relavent""]",,[0],green,,,,[-113],[265],English,,[-109],148.7764,151.3915,,,SESSION,,,,[1],,,1,[0],59.88023952,"[""Memory"",""Memory""]",,,"[""poly_3_surprise"",""poly_3_surprise""]",[0],,,,[-84],,,[1.0989000000059548],,,,[0],2025-05-05_12h09.22.676,,,,,1,,804309,,,,,0,146.7817,,1,151.973,,5d8cef3c28e183001a335ab0,,,,1,,2024.2.4,,Win32,,test3103025,[0],resources/pots/green_purple.jpg,,[0.5805999999940354],[-84],,,,270,[1.5142999999970073],,150.2919,[-109],150.2916,,[0],poly_3_surprise,151.3916,2025-05-05_12h10.23.553,,148.777,poly_2_surprise_relavent,,rotating_iia,[0],poly_3_train,,[1],,,[1],,,
﻿,purple,,poly_2,[1],,,,804309,,,,,,flower,,1,"[""poly_2_surprise_relavent"",""poly_2_surprise_relavent""]",,[0],lightblue,,,,[-121],[112],English,,[-99],153.971,156.0145,,,SESSION,,,,[1],,,2,[1],59.88023952,"[""Memory"",""Memory""]",,,"[""poly_2_surprise"",""poly_2_surprise""]",[0],,,,[-103],,,[0.8449999999999989],,,,[0],2025-05-05_12h09.22.676,,,,,2,,804309,,,,,0,151.9751,,1,156.7744,,5d8cef3c28e183001a335ab0,,,,2,,2024.2.4,,Win32,,test3103025,[0],resources/pots/lightblue_purple.jpg,,[0.759200000002977],[78],,,,90,[1.1974000000059561],,155.1692,[-101],155.169,,[0],poly_2_surprise,156.0147,2025-05-05_12h10.23.553,,153.9714,poly_2_surprise_relavent,,rotating_iia,[0],poly_2_train,,[1],,,[1],,,
﻿,deepblue,,poly_3,[1],,,,804309,,,,,,flower,,1,"[""poly_3_surprise_relavent"",""poly_3_surprise_relavent""]",,[0],green,,,,[-67],[287],English,,[-106],158.7662,160.6648,,,SESSION,,,,[1],,,3,[1],59.88023952,"[""Memory"",""Memory""]",,,"[""poly_3_surprise"",""poly_3_surprise""]",[0],,,,[-87],,,[0.7567999999970141],,,,[0],2025-05-05_12h09.22.676,,,,,3,,804309,,,,,0,156.7761,,1,161.4097,,5d8cef3c28e183001a335ab0,,,,3,,2024.2.4,,Win32,,test3103025,[0],resources/pots/green_deepblue.jpg,,[0.7442999999970255],[327],,,,45,[1.140299999997012],,159.9076,[-74],159.9072,,[0],poly_3_surprise,160.665,2025-05-05_12h10.23.553,,158.7666,poly_3_surprise_relavent,,rotating_iia,[0],poly_3_train,,[1],,,[1],,,
﻿,,161.4105,,,,,,804309,,,,,,,,,,,,,,,,,,English,,,,,,,SESSION,,,,,,,,,59.88023952,,,,,,,,,,,,,,,,,2025-05-05_12h09.22.676,,,,,,,804309,,,,,,,,,,,5d8cef3c28e183001a335ab0,,,,,,2024.2.4,,Win32,,test3103025,,,,,,,,,,,,,,,,,,,2025-05-05_12h10.23.553,,,,,rotating_iia,,,,,164.114,,,,,
﻿,,,,,,,,710719,,,,,,,,,,,,,,,,,,English,,,,,,0.0007,SESSION,,,,,,21.586,,,30.21148036,,,,,,,,,,,,,,,,,2025-05-05_12h11.49.367,,,,,,,710719,,,,,,,,,,,67668ecc7d364b41006a474d,,,,,,2024.2.4,,Win32,,test3103025,,,,,,,,,,,,,,,,,,,2025-05-05_12h13.41.393,,,,,rotating_iia,,,,,,,,,,
﻿,orange,,poly_0,,,,,710719,,23.6183,,,,vase,21.6368,,,,,green,,,,,,English,,,,,,,SESSION,24.822,,,,,,,,30.21148036,,,,,,0,,,,0,1,,,,,,2025-05-05_12h11.49.367,[0],,,,,,710719,,[1.1936000000238494],,,,,,1,,,67668ecc7d364b41006a474d,1,24.824,,,0,2024.2.4,[0],Win32,[1],test3103025,,resources/pots/green_orange.jpg,,,,,,,135,,,,,,[0],,poly_0_surprise,,2025-05-05_12h13.41.393,"[""poly_1_train"",""poly_1_train""]",,poly_3_surprise_relavent,,rotating_iia,,poly_0_train,[-114],,,[-99],,,23.6175,31.55
﻿,purple,,poly_2,,,,,710719,,33.5508,,,,vase,31.553,,,,,red,,,,,,English,,,,,,,SESSION,34.4497,,,,,,,,30.21148036,,,,,,1,,,,1,1,,,,,,2025-05-05_12h11.49.367,[0],,,,,,710719,,[0.8985000000000127],,,,,,1,,,67668ecc7d364b41006a474d,3,34.4505,,,0,2024.2.4,[1],Win32,[1],test3103025,,resources/pots/red_purple.jpg,,,,,,,315,,,,,,[0],,poly_2_surprise,,2025-05-05_12h13.41.393,"[""poly_2_train"",""poly_2_train""]",,poly_0_surprise_relavent,,rotating_iia,,poly_2_train,[122],,,[-70],,,33.5504,34.4507
﻿,deepblue,,poly_3,,,,,710719,,36.4498,,,,vase,34.4527,,,,,green,,,,,,English,,,,,,,SESSION,37.7488,,,,,,,,30.21148036,,,,,,2,,,,2,1,,,,,,2025-05-05_12h11.49.367,[0],,,,,,710719,,[1.2983999999761693],,,,,,1,,,67668ecc7d364b41006a474d,6,37.7491,,,0,2024.2.4,[1],Win32,[1],test3103025,,resources/pots/green_deepblue.jpg,,,,,,,0,,,,,,[0],,poly_3_surprise,,2025-05-05_12h13.41.393,"[""poly_3_train"",""poly_3_train""]",,poly_3_surprise_relavent,,rotating_iia,,poly_3_train,[278],,,[-102],,,36.4493,37.7492
﻿,purple,,poly_2,,,,,710719,,39.7494,,,,vase,37.7497,,,,,green,,,,,,English,,,,,,,SESSION,40.5823,,,,,,,,30.21148036,,,,,,3,,,,3,1,,,,,,2025-05-05_12h11.49.367,[0],,,,,,710719,,[0.832699999928451],,,,,,1,,,67668ecc7d364b41006a474d,0,40.5826,,,0,2024.2.4,[1],Win32,[1],test3103025,,resources/pots/green_purple.jpg,,,,,,,180,,,,,,[0],,poly_2_surprise,,2025-05-05_12h13.41.393,"[""poly_2_train"",""poly_2_train""]",,poly_3_surprise_relavent,,rotating_iia,,poly_2_train,[143],,,[-118],,,39.7491,40.5827
﻿,deepblue,,poly_3,,,,,710719,,42.5834,,,,vase,40.5832,,,,,yellow,,,,,,English,,,,,,,SESSION,43.4824,,,,,,,,30.21148036,,,,,,4,,,,4,1,,,,,,2025-05-05_12h11.49.367,[0],,,,,,710719,,[0.8986000000238334],,,,,,1,,,67668ecc7d364b41006a474d,7,43.4845,,,0,2024.2.4,[1],Win32,[1],test3103025,,resources/pots/yellow_deepblue.jpg,,,,,,,45,,,,,,[0],,poly_3_surprise,,2025-05-05_12h13.41.393,"[""poly_3_train"",""poly_3_train""]",,poly_1_surprise_relavent,,rotating_iia,,poly_3_train,[290],,,[-76],,,42.5831,43.4852
﻿,deepblue,,poly_3,,,,,710719,,43.4869,,,,vase,43.4867,,,,,green,,,,,,English,,,,,,,SESSION,43.4871,,,,,,,,30.21148036,,,,,,5,,,,5,1,,,,,,2025-05-05_12h11.49.367,[],,,,,,710719,,[],,,,,,1,,,67668ecc7d364b41006a474d,9,43.4873,,,0,2024.2.4,[],Win32,[],test3103025,,resources/pots/green_deepblue.jpg,,,,,,,90,,,,,,[],,poly_3_surprise,,2025-05-05_12h13.41.393,[],,poly_3_surprise_relavent,,rotating_iia,,poly_3_train,[],,,[],,,43.4868,43.4874
﻿,green,,poly_1,,,,,710719,,43.4885,,,,vase,43.4882,,,,,yellow,,,,,,English,,,,,,,SESSION,43.4887,,,,,,,,30.21148036,,,,,,6,,,,6,1,,,,,,2025-05-05_12h11.49.367,[],,,,,,710719,,[],,,,,,1,,,67668ecc7d364b41006a474d,4,43.4889,,,0,2024.2.4,[],Win32,[],test3103025,,resources/pots/yellow_green.jpg,,,,,,,90,,,,,,[],,poly_1_surprise,,2025-05-05_12h13.41.393,[],,poly_1_surprise_relavent,,rotating_iia,,poly_1_train,[],,,[],,,43.4882,43.489
﻿,purple,,poly_2,,,,,710719,,43.4902,,,,vase,43.4899,,,,,lightblue,,,,,,English,,,,,,,SESSION,43.4904,,,,,,,,30.21148036,,,,,,7,,,,7,1,,,,,,2025-05-05_12h11.49.367,[],,,,,,710719,,[],,,,,,1,,,67668ecc7d364b41006a474d,8,43.4904,,,0,2024.2.4,[],Win32,[],test3103025,,resources/pots/lightblue_purple.jpg,,,,,,,0,,,,,,[],,poly_2_surprise,,2025-05-05_12h13.41.393,[],,poly_2_surprise_relavent,,rotating_iia,,poly_2_train,[],,,[],,,43.49,43.4906
﻿,deepblue,,poly_3,,,,,710719,,43.4916,,,,vase,43.4913,,,,,red,,,,,,English,,,,,,,SESSION,43.4917,,,,,,,,30.21148036,,,,,,8,,,,8,1,,,,,,2025-05-05_12h11.49.367,[],,,,,,710719,,[],,,,,,1,,,67668ecc7d364b41006a474d,2,43.4919,,,0,2024.2.4,[],Win32,[],test3103025,,resources/pots/red_deepblue.jpg,,,,,,,180,,,,,,[],,poly_3_surprise,,2025-05-05_12h13.41.393,[],,poly_0_surprise_relavent,,rotating_iia,,poly_3_train,[],,,[],,,43.4914,43.492
﻿,deepblue,,poly_3,,,,,710719,,43.4941,,,,vase,43.4938,,,,,red,,,,,,English,,,,,,,SESSION,43.4942,,,,,,,,30.21148036,,,,,,9,,,,9,1,,,,,,2025-05-05_12h11.49.367,[],,,,,,710719,,[],,,,,,1,,,67668ecc7d364b41006a474d,5,43.4943,,,0,2024.2.4,[],Win32,[],test3103025,,resources/pots/red_deepblue.jpg,,,,,,,225,,,,,,[],,poly_3_surprise,,2025-05-05_12h13.41.393,[],,poly_0_surprise_relavent,,rotating_iia,,poly_3_train,[],,,[],,,43.494,43.4944
﻿,,,,,,,,710719,,,,,,,,,,,,,,,space,,,English,,,,,,,SESSION,,,,,,,,,30.21148036,,,,,,,,,,,,,,,,,2025-05-05_12h11.49.367,,10.6683,,,,54.2158,710719,,,,,,,,,,,67668ecc7d364b41006a474d,,,,,,2024.2.4,,Win32,,test3103025,,,43.495,,,,,,,,,,,,,,,,2025-05-05_12h13.41.393,,,,,rotating_iia,,,,,,,,,,
﻿[-105],green,,poly_1,,[],[],58.7825,710719,56.9826,,[0.7257000000476808],[1],[],vase,,,,56.2541,,yellow,[1],[],,,,English,[0],,,,"[""Memory"",""Memory""]",,SESSION,,4,,,[-116],,,,30.21148036,,0,[],,,,[0],56.9832,,,,,[0],[],1,,2025-05-05_12h11.49.367,,,56.2496,[1],,,710719,[],,[-83],56.2534,,,0,1,,0,67668ecc7d364b41006a474d,,,[-91],,,2024.2.4,,Win32,,test3103025,,resources/pots/yellow_green.jpg,,,,[0],54.2446,[1.7962000000476621],90,,56.2491,,,,,,poly_1_surprise,,2025-05-05_12h13.41.393,,,poly_1_surprise_relavent,"[""poly_1"",""poly_1""]",rotating_iia,,poly_1_train,,,,,,[],,
﻿[],purple,,poly_2,,[],[],61.7484,710719,61.7481,,[0.9657000000476614],[1],[],vase,,,,60.7822,,lightblue,[1],[],,,,English,[],,,,[],,SESSION,,8,,,[-91],,,,30.21148036,,1,[],,,,[0],61.7482,,,,,[0],[],1,,2025-05-05_12h11.49.367,,,60.782,[],,,710719,[],,[],60.7821,,,1,1,,0,67668ecc7d364b41006a474d,,,[100],,,2024.2.4,,Win32,,test3103025,,resources/pots/lightblue_purple.jpg,,,,[],58.7843,[],315,,60.7819,,,,,,poly_2_surprise,,2025-05-05_12h13.41.393,,,poly_2_surprise_relavent,"[""poly_2"",""poly_2""]",rotating_iia,,poly_2_train,,,,,,[],,
﻿[],green,,poly_1,,[],[],64.6152,710719,64.6147,,[0.8667000000476719],[1],[],vase,,,,63.7478,,red,[1],[],,,,English,[],,,,[],,SESSION,,15,,,[-129],,,,30.21148036,,2,[],,,,[0],64.615,,,,,[0],[],1,,2025-05-05_12h11.49.367,,,63.7476,[],,,710719,[],,[],63.7476,,,2,1,,0,67668ecc7d364b41006a474d,,,[-68],,,2024.2.4,,Win32,,test3103025,,resources/pots/red_green.jpg,,,,[],61.7493,[],270,,63.7475,,,,,,poly_1_surprise,,2025-05-05_12h13.41.393,,,poly_0_surprise_relavent,"[""poly_1"",""poly_1""]",rotating_iia,,poly_1_train,,,,,,[],,
﻿[],deepblue,,poly_3,,[],[],69.3484,710719,69.3479,,[2.7322000000476976],[1],[],vase,,,,66.6153,,red,[0],[],,,,English,[],,,,[],,SESSION,,5,,,[-97],,,,30.21148036,,3,[],,,,[0],69.3482,,,,,[0],[],1,,2025-05-05_12h11.49.367,,,66.6148,[],,,710719,[],,[],66.615,,,3,1,,0,67668ecc7d364b41006a474d,,,[-64],,,2024.2.4,,Win32,,test3103025,,resources/pots/red_deepblue.jpg,,,,[],64.6161,[],225,,66.6148,,,,,,poly_3_surprise,,2025-05-05_12h13.41.393,,,poly_0_surprise_relavent,"[""poly_1"",""poly_1""]",rotating_iia,,poly_3_train,,,,,,[],,
﻿[-97],orange,,poly_0,,[],[],75.1135,710719,72.4143,,[1.064899999976177],[1],[],vase,,,,71.349,,yellow,[1],[],,,,English,[0],,,,"[""Memory"",""Memory""]",,SESSION,,31,,,[-104],,,,30.21148036,,4,[],,,,[0],72.4146,,,,,[0],[],1,,2025-05-05_12h11.49.367,,,71.3474,[1],,,710719,[],,[-131],71.3487,,,4,1,,0,67668ecc7d364b41006a474d,,,[-273],,,2024.2.4,,Win32,,test3103025,,resources/pots/yellow_orange.jpg,,,,[0],69.3502,[2.698399999976175],315,,71.3472,,,,,,poly_0_surprise,,2025-05-05_12h13.41.393,,,poly_1_surprise_relavent,"[""poly_0"",""poly_0""]",rotating_iia,,poly_0_train,,,,,,[],,
﻿[],deepblue,,poly_3,,[],[],78.4478,710719,78.4472,,[1.33270000004768],[1],[],vase,,,,77.1139,,green,[1],[],,,,English,[],,,,[],,SESSION,,9,,,[-95],,,,30.21148036,,5,[],,,,[0],78.4476,,,,,[0],[],1,,2025-05-05_12h11.49.367,,,77.1133,[],,,710719,[],,[],77.1136,,,5,1,,0,67668ecc7d364b41006a474d,,,[303],,,2024.2.4,,Win32,,test3103025,,resources/pots/green_deepblue.jpg,,,,[],75.1143,[],225,,77.1132,,,,,,poly_3_surprise,,2025-05-05_12h13.41.393,,,poly_3_surprise_relavent,"[""poly_3"",""poly_3""]",rotating_iia,,poly_3_train,,,,,,[],,
﻿[],purple,,poly_2,,[],[],81.5145,710719,81.5139,,[1.0650999999046178],[1],[],vase,,,,80.4484,,red,[1],[],,,,English,[],,,,[],,SESSION,,36,,,[-113],,,,30.21148036,,6,[],,,,[0],81.5142,,,,,[0],[],1,,2025-05-05_12h11.49.367,,,80.4477,[],,,710719,[],,[],80.4481,,,6,1,,0,67668ecc7d364b41006a474d,,,[128],,,2024.2.4,,Win32,,test3103025,,resources/pots/red_purple.jpg,,,,[],78.4499,[],135,,80.4475,,,,,,poly_2_surprise,,2025-05-05_12h13.41.393,,,poly_0_surprise_relavent,"[""poly_2"",""poly_2""]",rotating_iia,,poly_2_train,,,,,,[],,
﻿[-106],purple,,poly_2,,[],[],85.6464,710719,84.2794,,[0.7653999999761538],[1],[],vase,,,,83.5139,,red,[1],[],,,,English,[0],,,,"[""Memory"",""Memory""]",,SESSION,,10,,,[-109],,,,30.21148036,,7,[],,,,[0],84.2795,,,,,[0],[],1,,2025-05-05_12h11.49.367,,,83.5133,[1],,,710719,[],,[-71],83.5136,,,7,1,,0,67668ecc7d364b41006a474d,,,[126],,,2024.2.4,,Win32,,test3103025,,resources/pots/red_purple.jpg,,,,[0],81.5165,[1.3665999999046505],315,,83.5132,,,,,,poly_2_surprise,,2025-05-05_12h13.41.393,,,poly_0_surprise_relavent,"[""poly_2"",""poly_2""]",rotating_iia,,poly_2_train,,,,,,[],,
﻿[],orange,,poly_0,,[],[],89.1469,710719,89.1464,,[1.4997999999523302],[1],[],vase,,,,87.6463,,green,[1],[],,,,English,[],,,,[],,SESSION,,1,,,[-105],,,,30.21148036,,8,[],,,,[0],89.1466,,,,,[0],[],1,,2025-05-05_12h11.49.367,,,87.6458,[],,,710719,[],,[],87.6461,,,8,1,,0,67668ecc7d364b41006a474d,,,[-268],,,2024.2.4,,Win32,,test3103025,,resources/pots/green_orange.jpg,,,,[],85.6477,[],90,,87.6458,,,,,,poly_0_surprise,,2025-05-05_12h13.41.393,,,poly_3_surprise_relavent,"[""poly_0"",""poly_0""]",rotating_iia,,poly_0_train,,,,,,[],,
﻿[],orange,,poly_0,,[],[],93.0136,710719,93.0131,,[1.8658999999761647],[1],[],vase,,,,91.1469,,yellow,[1],[],,,,English,[],,,,[],,SESSION,,22,,,[-89],,,,30.21148036,,9,[],,,,[0],93.0133,,,,,[0],[],1,,2025-05-05_12h11.49.367,,,91.1464,[],,,710719,[],,[],91.1466,,,9,1,,0,67668ecc7d364b41006a474d,,,[-319],,,2024.2.4,,Win32,,test3103025,,resources/pots/yellow_orange.jpg,,,,[],89.149,[],45,,91.1463,,,,,,poly_0_surprise,,2025-05-05_12h13.41.393,,,poly_1_surprise_relavent,"[""poly_0"",""poly_0""]",rotating_iia,,poly_0_train,,,,,,[],,
﻿[],green,,poly_1,,[],[],96.3469,710719,96.3463,,[1.3295000000000243],[1],[],vase,,,,95.016,,lightblue,[1],[],,,,English,[],,,,[],,SESSION,,37,,,[-104],,,,30.21148036,,10,[],,,,[0],96.3466,,,,,[0],[],1,,2025-05-05_12h11.49.367,,,95.0128,[],,,710719,[],,[],95.0131,,,10,1,,0,67668ecc7d364b41006a474d,,,[-92],,,2024.2.4,,Win32,,test3103025,,resources/pots/lightblue_green.jpg,,,,[],93.0161,[],315,,95.0126,,,,,,poly_1_surprise,,2025-05-05_12h13.41.393,,,poly_2_surprise_relavent,"[""poly_1"",""poly_1""]",rotating_iia,,poly_1_train,,,,,,[],,
﻿[],deepblue,,poly_3,,[],[],99.4453,710719,99.4451,,[1.0986000000238505],[1],[],vase,,,,98.3465,,green,[1],[],,,,English,[],,,,[],,SESSION,,41,,,[-89],,,,30.21148036,,11,[],,,,[0],99.4452,,,,,[0],[],1,,2025-05-05_12h11.49.367,,,98.3463,[],,,710719,[],,[],98.3464,,,11,1,,0,67668ecc7d364b41006a474d,,,[305],,,2024.2.4,,Win32,,test3103025,,resources/pots/green_deepblue.jpg,,,,[],96.3492,[],0,,98.3462,,,,,,poly_3_surprise,,2025-05-05_12h13.41.393,,,poly_3_surprise_relavent,"[""poly_3"",""poly_3""]",rotating_iia,,poly_3_train,,,,,,[],,
﻿[],green,,poly_1,,[],[],102.6127,710719,102.6124,,[1.166499999999985],[1],[],vase,,,,101.4456,,lightblue,[1],[],,,,English,[],,,,[],,SESSION,,35,,,[-80],,,,30.21148036,,12,[],,,,[0],102.6125,,,,,[0],[],1,,2025-05-05_12h11.49.367,,,101.4453,[],,,710719,[],,[],101.4453,,,12,1,,0,67668ecc7d364b41006a474d,,,[-87],,,2024.2.4,,Win32,,test3103025,,resources/pots/lightblue_green.jpg,,,,[],99.4459,[],180,,101.4452,,,,,,poly_1_surprise,,2025-05-05_12h13.41.393,,,poly_2_surprise_relavent,"[""poly_1"",""poly_1""]",rotating_iia,,poly_1_train,,,,,,[],,
﻿[-100],orange,,poly_0,,[],[],107.2116,710719,105.7457,,[1.132000000000005],[1],[],vase,,,,104.6132,,lightblue,[1],[],,,,English,[0],,,,"[""Memory"",""Memory""]",,SESSION,,12,,,[-103],,,,30.21148036,,13,[],,,,[0],105.7459,,,,,[0],[],1,,2025-05-05_12h11.49.367,,,104.6126,[1],,,710719,[],,[-137],104.6128,,,13,1,,0,67668ecc7d364b41006a474d,,,[-305],,,2024.2.4,,Win32,,test3103025,,resources/pots/lightblue_orange.jpg,,,,[0],102.6141,[1.4652000000476733],270,,104.6126,,,,,,poly_0_surprise,,2025-05-05_12h13.41.393,,,poly_2_surprise_relavent,"[""poly_0"",""poly_0""]",rotating_iia,,poly_0_train,,,,,,[],,
﻿[],green,,poly_1,,[],[],110.0124,710719,110.012,,[0.79849999999999],[1],[],vase,,,,109.2133,,yellow,[1],[],,,,English,[],,,,[],,SESSION,,40,,,[-109],,,,30.21148036,,14,[],,,,[0],110.0121,,,,,[0],[],1,,2025-05-05_12h11.49.367,,,109.2128,[],,,710719,[],,[],109.213,,,14,1,,0,67668ecc7d364b41006a474d,,,[-106],,,2024.2.4,,Win32,,test3103025,,resources/pots/yellow_green.jpg,,,,[],107.2137,[],90,,109.2127,,,,,,poly_1_surprise,,2025-05-05_12h13.41.393,,,poly_1_surprise_relavent,"[""poly_1"",""poly_1""]",rotating_iia,,poly_1_train,,,,,,[],,
﻿[],orange,,poly_0,,[],[],112.7783,710719,112.7781,,[0.7648999999761372],[1],[],vase,,,,112.013,,yellow,[1],[],,,,English,[],,,,[],,SESSION,,13,,,[-97],,,,30.21148036,,15,[],,,,[0],112.7782,,,,,[0],[],1,,2025-05-05_12h11.49.367,,,112.0127,[],,,710719,[],,[],112.0128,,,15,1,,0,67668ecc7d364b41006a474d,,,[-300],,,2024.2.4,,Win32,,test3103025,,resources/pots/yellow_orange.jpg,,,,[],110.0155,[],180,,112.0126,,,,,,poly_0_surprise,,2025-05-05_12h13.41.393,,,poly_1_surprise_relavent,"[""poly_0"",""poly_0""]",rotating_iia,,poly_0_train,,,,,,[],,
